Time,FuelQuantity,OilPressure,OilTemperature,LatitudePosition,LongitudePosition
02-Jun-2001 06:01:51.000,7904,85.4699935913086,104.260772705078,44.955886551179,-64.6461292836619
02-Jun-2001 06:01:52.000,7904,85.4699935913086,104.260772705078,44.9557142258671,-64.6481971874049
02-Jun-2001 06:01:53.000,7904,85.4699935913086,104.260772705078,44.9555419005552,-64.6497289679552
02-Jun-2001 06:01:54.000,7904,85.4699935913086,104.260772705078,44.9553695752432,-64.6519653675588
02-Jun-2001 06:01:55.000,NaN,85.4699935913086,104.260772705078,44.9551972499313,-64.6535124659146
02-Jun-2001 06:01:56.000,NaN,85.4699935913086,104.260772705078,44.9550249246194,-64.6555803696576
02-Jun-2001 06:01:57.000,NaN,85.4699935913086,104.260772705078,44.9548564287589,-64.657112150208
02-Jun-2001 06:01:58.000,NaN,85.4699935913086,104.260772705078,44.954684103447,-64.6593485498115
02-Jun-2001 06:01:59.000,NaN,85.4699935913086,104.260772705078,44.954511778135,-64.6608956481673
02-Jun-2001 06:02:00.000,NaN,85.4699935913086,104.260772705078,44.9541671275112,-64.6629635519103
02-Jun-2001 06:02:01.000,NaN,85.4699935913086,104.260772705078,44.9541671275112,-64.6644953324606
02-Jun-2001 06:02:02.000,NaN,85.4699935913086,104.260772705078,44.9538263063388,-64.6667317320642
02-Jun-2001 06:02:03.000,NaN,85.4699935913086,104.260772705078,44.9536539810268,-64.6681103345595
02-Jun-2001 06:02:04.000,NaN,85.4699935913086,104.260772705078,44.9534816557149,-64.670346734163
02-Jun-2001 06:02:05.000,NaN,87.911994934082,104.260772705078,44.953309330403,-64.6718785147134
02-Jun-2001 06:02:06.000,NaN,85.4699935913086,104.260772705078,44.9531370050911,-64.6741149143169
02-Jun-2001 06:02:07.000,7904,85.4699935913086,104.260772705078,44.9529685092306,-64.6754935168122
02-Jun-2001 06:02:08.000,7904,85.4699935913086,104.260772705078,44.9527961839187,-64.6777145986102
02-Jun-2001 06:02:09.000,7904,85.4699935913086,104.260772705078,44.9526238586067,-64.6792616969661
02-Jun-2001 06:02:10.000,7904,85.4699935913086,104.260772705078,44.9524515332948,-64.6814980965696
02-Jun-2001 06:02:11.000,7904,85.4699935913086,104.260772705078,44.9522792079829,-64.6828766990649
02-Jun-2001 06:02:12.000,7904,85.4699935913086,104.260772705078,44.9519383868104,-64.6850977808629
02-Jun-2001 06:02:13.000,7904,85.4699935913086,104.260772705078,44.9519383868104,-64.6866448792188
02-Jun-2001 06:02:14.000,7904,85.4699935913086,102.917694091797,44.9515937361866,-64.6888812788223
02-Jun-2001 06:02:15.000,7904,85.4699935913086,104.260772705078,44.9514214108747,-64.6902598813176
02-Jun-2001 06:02:16.000,7904,85.4699935913086,104.260772705078,44.9512490855628,-64.6924809631156
02-Jun-2001 06:02:17.000,7904,85.4699935913086,104.260772705078,44.9510767602509,-64.6940280614715
02-Jun-2001 06:02:18.000,7904,85.4699935913086,104.260772705078,44.9509082643903,-64.696264461075
02-Jun-2001 06:02:19.000,7904,85.4699935913086,104.260772705078,44.9507359390784,-64.6976277457648
02-Jun-2001 06:02:20.000,7904,85.4699935913086,104.260772705078,44.9505636137665,-64.6998641453683
02-Jun-2001 06:02:21.000,7904,85.4699935913086,104.260772705078,44.9503912884546,-64.7014112437242
02-Jun-2001 06:02:22.000,7904,85.4699935913086,104.260772705078,44.9502189631427,-64.7036476433277
02-Jun-2001 06:02:23.000,7904,85.4699935913086,104.260772705078,44.9500466378308,-64.7050109280175
02-Jun-2001 06:02:24.000,7904,85.4699935913086,102.917694091797,44.9497058166583,-64.707247327621
02-Jun-2001 06:02:25.000,7904,85.4699935913086,104.260772705078,44.9497058166583,-64.7087944259769
02-Jun-2001 06:02:26.000,7904,85.4699935913086,104.260772705078,44.9493611660345,-64.7110308255804
02-Jun-2001 06:02:27.000,7904,85.4699935913086,104.260772705078,44.9491888407226,-64.7123941102702
02-Jun-2001 06:02:28.000,7904,85.4699935913086,104.260772705078,44.9490165154106,-64.7146151920683
02-Jun-2001 06:02:29.000,7904,85.4699935913086,104.260772705078,44.9488480195501,-64.7161776082296
02-Jun-2001 06:02:30.000,7904,85.4699935913086,104.260772705078,44.9486756942382,-64.7183986900276
02-Jun-2001 06:02:31.000,7904,85.4699935913086,104.260772705078,44.9485033689263,-64.7197772925229
02-Jun-2001 06:02:32.000,7904,85.4699935913086,104.260772705078,44.9483310436144,-64.721998374321
02-Jun-2001 06:02:33.000,7904,85.4699935913086,104.260772705078,44.9481587183025,-64.7235607904823
