Time,Altitude,ExhaustTemperature,FuelFlow,FanSpeed,TrueAirSpeed,WindDirection,WindSpeed
02-Jun-2001 05:41:12.000,174,17.5,0,1.5,0,0,0
02-Jun-2001 05:41:12.250,174,17.5,0,1.5,0,0,0
02-Jun-2001 05:41:12.500,174,17.5,0,1.5,0,0,0
02-Jun-2001 05:41:12.750,175,17.5,0,1.5,0,0,0
02-Jun-2001 05:41:13.000,173,17.5,0,1.5,0,0,0
02-Jun-2001 05:41:13.250,174,17.5,0,1.5,0,0,0
02-Jun-2001 05:41:13.500,174,17.5,0,1.5,0,0,0
02-Jun-2001 05:41:13.750,174,17.5,0,1.5,0,0,0
02-Jun-2001 05:41:14.000,174,17.5,0,1.5,0,0,0
02-Jun-2001 05:41:14.250,174,17.5,0,1.5,0,0,0
02-Jun-2001 05:41:14.500,173,17.5,0,1.5,0,0,0
02-Jun-2001 05:41:14.750,174,17.5,0,1.5,0,0,0
02-Jun-2001 05:41:15.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:15.250,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:15.500,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:15.750,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:16.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:16.250,172,17,0,1.5,0,0,0
02-Jun-2001 05:41:16.500,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:16.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:17.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:17.250,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:17.500,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:17.750,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:18.000,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:18.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:18.500,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:18.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:19.000,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:19.250,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:19.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:19.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:20.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:20.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:20.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:20.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:21.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:21.250,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:21.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:21.750,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:22.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:22.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:22.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:22.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:23.000,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:23.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:23.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:23.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:24.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:24.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:24.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:24.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:25.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:25.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:25.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:25.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:26.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:26.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:26.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:26.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:27.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:27.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:27.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:27.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:28.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:28.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:28.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:28.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:29.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:29.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:29.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:29.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:30.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:30.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:30.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:30.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:31.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:31.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:31.500,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:31.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:32.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:32.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:32.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:32.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:33.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:33.250,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:33.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:33.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:34.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:34.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:34.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:34.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:35.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:35.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:35.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:35.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:36.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:36.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:36.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:36.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:37.000,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:37.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:37.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:37.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:38.000,173,17,0,1.5,0,0,0
02-Jun-2001 05:41:38.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:38.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:38.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:39.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:39.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:39.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:39.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:40.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:40.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:40.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:40.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:41.000,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:41.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:41.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:41.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:42.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:42.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:42.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:42.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:43.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:43.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:43.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:43.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:44.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:44.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:44.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:44.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:45.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:45.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:45.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:45.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:46.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:46.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:46.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:46.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:47.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:47.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:47.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:47.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:48.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:48.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:48.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:48.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:49.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:49.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:49.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:49.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:50.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:50.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:50.500,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:50.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:51.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:51.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:51.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:51.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:52.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:52.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:52.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:52.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:53.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:53.250,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:53.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:53.750,174,17,0,1.5,0,0,0
02-Jun-2001 05:41:54.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:54.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:54.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:54.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:55.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:55.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:55.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:41:55.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:56.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:56.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:56.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:56.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:57.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:57.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:57.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:57.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:58.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:58.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:41:58.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:41:58.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:59.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:59.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:59.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:41:59.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:42:00.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:00.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:00.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:00.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:01.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:42:01.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:01.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:01.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:42:02.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:02.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:02.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:02.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:03.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:03.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:03.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:03.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:04.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:42:04.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:42:04.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:04.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:05.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:05.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:05.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:42:05.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:06.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:06.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:06.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:06.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:07.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:07.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:07.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:07.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:08.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:08.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:08.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:08.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:09.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:09.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:09.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:09.750,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:10.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:10.250,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:10.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:10.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:11.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:11.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:11.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:11.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:12.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:12.250,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:12.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:12.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:13.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:13.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:13.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:13.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:14.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:14.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:14.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:14.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:15.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:15.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:15.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:15.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:42:16.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:16.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:16.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:16.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:17.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:17.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:17.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:17.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:18.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:18.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:18.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:18.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:19.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:19.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:19.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:19.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:20.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:20.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:20.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:20.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:21.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:21.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:21.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:21.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:22.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:22.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:22.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:22.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:23.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:23.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:23.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:23.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:24.000,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:24.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:24.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:24.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:25.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:25.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:25.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:25.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:26.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:26.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:26.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:26.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:27.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:27.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:27.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:27.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:28.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:28.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:28.500,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:28.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:29.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:29.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:29.500,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:29.750,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:30.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:30.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:30.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:30.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:31.000,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:31.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:31.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:31.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:32.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:32.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:32.500,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:32.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:33.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:33.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:33.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:33.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:34.000,175,17,0,1.5,0,0,0
02-Jun-2001 05:42:34.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:34.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:34.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:35.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:35.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:35.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:42:35.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:36.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:36.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:36.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:36.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:37.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:37.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:37.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:37.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:38.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:38.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:38.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:38.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:39.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:39.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:39.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:39.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:40.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:40.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:40.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:40.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:41.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:41.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:41.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:41.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:42.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:42.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:42.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:42.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:43.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:43.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:43.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:43.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:44.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:44.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:44.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:44.750,175,17,0,1.5,0,0,0
02-Jun-2001 05:42:45.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:45.250,175,17,0,1.5,0,0,0
02-Jun-2001 05:42:45.500,175,17,0,1.5,0,0,0
02-Jun-2001 05:42:45.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:46.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:46.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:46.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:46.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:47.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:47.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:47.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:47.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:48.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:48.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:48.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:48.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:49.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:49.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:49.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:49.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:50.000,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:50.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:50.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:50.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:51.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:51.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:51.500,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:51.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:52.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:52.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:52.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:52.750,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:53.000,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:53.250,176,17,0,1.5,0,0,0
02-Jun-2001 05:42:53.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:53.750,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:54.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:54.250,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:54.500,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:54.750,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:55.000,177,17,0,1.5,0,0,0
02-Jun-2001 05:42:55.250,179,17,0,1.5,0,0,0
02-Jun-2001 05:42:55.500,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:55.750,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:56.000,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:56.250,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:56.500,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:56.750,178,17,0,1.5,0,0,0
02-Jun-2001 05:42:57.000,177,17,0,1.5,0,0,0
